1010201	APREHENDIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	ARMAS DE FUEGO	2023-01-08	17:30:00	HOMBRE	ECUATORIANO	MESTIZO/A	GUAYAS	GUAYAQUIL	-2.2504	-79.8763
1010201	APREHENDIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	ARMAS DE FUEGO	2023-01-08	07:00:00	HOMBRE	ECUATORIANO	MESTIZO/A	GUAYAS	GUAYAQUIL	-2.1004504	-79.9213177
1010201	APREHENDIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	NINGUNA	2023-01-08	17:30:00	HOMBRE	ECUATORIANO	MESTIZO/A	GUAYAS	GUAYAQUIL	-2.2504	-79.8763
1010201	APREHENDIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	ARMAS DE FUEGO	2023-01-08	17:30:00	HOMBRE	ECUATORIANO	MESTIZO/A	GUAYAS	GUAYAQUIL	-2.2504	-79.8763
1010201	APREHENDIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	NINGUNA	2023-01-08	17:30:00	HOMBRE	ECUATORIANO	MESTIZO/A	GUAYAS	GUAYAQUIL	-2.2504	-79.8763
1010101	APREHENDIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE)	2023-01-08	02:20:00	HOMBRE	ECUATORIANO	MESTIZO/A	PICHINCHA	QUITO	-0.1232524	-78.5097838
1010101	APREHENDIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE)	2023-01-08	07:30:00	HOMBRE	ECUATORIANO	MESTIZO/A	PICHINCHA	QUITO	-0.2358595	-78.4845233
1010201	APREHENDIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	NINGUNA	2023-01-08	17:30:00	HOMBRE	ECUATORIANO	MESTIZO/A	GUAYAS	GUAYAQUIL	-2.2504	-79.8763
1010201	APREHENDIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE)	2023-01-09	16:20:00	HOMBRE	COLOMBIANO	MESTIZO/A	SUCUMBIOS	LAGO AGRIO	0.0979943	-76.8966273
1010101	APREHENDIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	NINGUNA	2023-01-09	10:00:00	MUJER	ECUATORIANO	MESTIZO/A	PICHINCHA	QUITO	-0.0837245	-78.4726174
1010101	DETENIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	NINGUNA	2023-01-10	14:00:00	MUJER	ECUATORIANO	MESTIZO/A	IMBABURA	COTACACHI	0.372968	-78.256967
1010201	APREHENDIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	NINGUNA	2023-01-11	02:30:00	HOMBRE	COLOMBIANO	MESTIZO/A	GUAYAS	GUAYAQUIL	-2.157599615	-79.891462326
1010201	APREHENDIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	NINGUNA	2023-01-11	02:30:00	HOMBRE	VENEZOLANO	MESTIZO/A	GUAYAS	GUAYAQUIL	-2.157524566	-79.89143014
1010201	APREHENDIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	NINGUNA	2023-01-12	20:00:00	HOMBRE	ECUATORIANO	MESTIZO/A	GUAYAS	GUAYAQUIL	-2.1081602	-79.9576492
1010902	APREHENDIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	ARMAS DE FUEGO	2023-01-12	14:00:00	HOMBRE	ECUATORIANO	MESTIZO/A	LOS RIOS	VINCES	-1.556161261	-79.750185013
1010201	APREHENDIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	NINGUNA	2023-01-13	23:55:00	HOMBRE	ECUATORIANO	MESTIZO/A	GUAYAS	DURAN	-2.175003757	-79.854406979
1010101	APREHENDIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	NINGUNA	2023-01-13	16:30:00	HOMBRE	ECUATORIANO	SE DESCONOCE	PICHINCHA	QUITO	-0.15231258	-78.472208977
